id,poi_id,"poi_name","poi_url","poi_location","poi_comment","poi_time","poi_image","poi_type","poi_summary","key_word",poi_longitude,poi_latitude
78,3813,"西单商业街","http://www.mafengwo.cn/poi/3813.html?fromMdd=10065","北京市西城区西单北大街","推荐理由商场、影院、美食汇聚的商业街，年轻人逛街的首选之地","","https://p3-q.mafengwo.net/s7/M00/52/30/wKgB6lSSrbeAJJZZADZvNutYYgs50.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","购物街 服饰鞋包 特产/纪念品 食品 服饰鞋帽 食品茶酒 ","西单商业街南起宣武门，北至新街口豁口，全长5.4公里。1983年10月，西城区对西单一条街提出规划和改造意见，制定产业布局规划。1990年10月，建成华威大厦。1991年1月15日，西单购物中心试营业。",NULL,116.373,39.911
79,4135,"妙峰山风景名胜区","http://www.mafengwo.cn/poi/4135.html?fromMdd=10065","北京市门头沟区涧沟村","推荐理由以“古刹、奇松、怪石”而闻名。","1天","https://p2-q.mafengwo.net/s7/M00/C6/2C/wKgB6lPF7_-AW4JqAAGR0FQtJRE43.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","山 寺庙 ","妙峰山是京西一带上香祈福的热门去处，也是徒步和骑行爱好者的天堂。主要景观是娘娘庙、玉皇顶和主峰顶，都位于金顶区域（即山顶处）。
游览顺序一般为：娘娘庙-玉皇顶-主峰-回香阁，这也是道观里上香的标准顺序。
除了常规游览和参拜，每年农历4月，山顶娘娘庙会有上百场传统节目表演，还会有施粥、布茶、舍馒头等活动，可以前去游玩。
每到秋天，漫山遍野红叶缤纷。妙峰山观赏红叶的最佳时间为每年10月中下旬到11月初。
妙峰山盘山路上会经过一处玫瑰谷景区，每年5月左右可以观赏和采摘玫瑰花，感兴趣可以去游玩。",NULL,116.039,40.0635
80,8338472,"天安门城楼","http://www.mafengwo.cn/poi/8338472.html?fromMdd=10065","北京市东城区东长安街天安门广场北侧","推荐理由天安门城楼几乎等同于北京的名片，登上城楼可以俯瞰到北京城市中心的风景与宽阔的长安街沿线建筑。","1小时以下","https://p4-q.mafengwo.net/s8/M00/51/F3/wKgBpVUK8fWAGKHyABpVHELMANQ42.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","遗址遗迹 宫殿城堡 亭台楼阁 ","·天安门城楼位于天安门广场北端，北京的中轴线上，是中国古代最壮丽的城楼之一，是每个来到北京的游客都不可错过的地方。
·在天安门广场上，远远便可看到屹立的天安门城楼，走到城楼脚下，课本、电视中无数次见到的红色城楼近在咫尺。
·城楼内饰古色古香，可以参观当年的会客厅，还有图文展览，可以了解天安门各时期的沿革和曾在此举行的重要活动。
·不少游人模仿毛主席开国大典时经典的挥手姿势，在此拍照留念，有种十分奇妙的穿越感和民族自豪感。
·另外值得一提的是，天安门城楼的夜景也十分好看，华灯初上时，城楼亮起景观灯，和天安门广场上的其他建筑交相辉映，显得格外宏伟壮观。",NULL,116.399,39.9054
81,3478,"青龙峡","http://www.mafengwo.cn/poi/3478.html?fromMdd=10065","北京市怀柔区怀北镇大水峪村北500米","推荐理由集田园风光、山川秀色、青山绿谷、长城古貌于一身","1天","https://n3-q.mafengwo.net/s9/M00/10/0D/wKgBs1fGScSAUuCVAAiaRBP34Bw06.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 峡谷 ","青龙峡谷内青山环抱绿水，还有保存完好的明代古长城敌楼，是北京市民休闲度假的好去处。
青龙峡内建有水库大坝，将整个景区分为两个部分：南部的高峡平湖区和东岸的极限运动场所。
南部的湖区可以乘坐游船或快艇欣赏两岸风光，也可以在浅水区选择竹伐或手划船，或者玩碰碰船、水上步行球等水上游戏。夏季湖区还有游泳池对外开放。
青龙峡景区的东岸设有蹦极跳、攀岩、速降等极限娱乐项目，其中蹦极跳台距离水面约60米，是北京市最高的一处蹦极跳台。
沿着登山步道步行而上至玉皇台(乘坐观光缆车，单程10分钟)，沿途可以欣赏到明代古长城在群山峻岭中蜿蜒曲折，天气晴朗时，在山顶还能遥望怀柔城区和密云水库。",NULL,116.7,40.4476
82,820880,"灵水村","http://www.mafengwo.cn/poi/820880.html?fromMdd=10065","北京市门头沟区斋堂镇灵水村","推荐理由传承百年的举人村，还有独特的灵水八景","1天","https://n2-q.mafengwo.net/s6/M00/1F/85/wKgB4lKIsueAVv2fAAmE-QmWYrQ64.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","古城/古镇/古村 村/镇 ","·灵水村是个充满历史感的村落，北京最古老的寺庙灵泉禅寺就在这里。
·明清时期，村中出了刘懋恒、刘增广等众多举人，所以也被称为“举人村”。
·灵水村自然风光秀美，文物古迹众多。其中东岭石人、南堂北眺、举人宅院和寺庙遗址等景点有“灵水八景”之称。
·古民居原貌保存较好，现有明代民居20余间，清代民居100余间，是中国北方明清时期乡村民居建筑的典范。
·这里也是《爸爸去哪儿》取景地，可以找一找林志颖和KIMI住过的蜘蛛房。 
·每年的8月6、7日是灵水秋粥节，游人可以免费领一碗粥。",NULL,115.734,40.0025
83,6627801,"京东石林峡旅游区","http://www.mafengwo.cn/poi/6627801.html?fromMdd=10065","北京市平谷区雕窝村73号","推荐理由颇具北方的壮美气势，又显江南的秀丽多姿，如一幅惟妙惟肖的天然画卷","3小时以上","https://b3-q.mafengwo.net/s11/M00/6A/B6/wKgBEFr8zUuAT0fbAACHIy6rYzc40.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","瀑布 峡谷 ","·石林峡景区以峡谷、悬崖、石林和瀑布等自然风光为主，山清水秀，环境优美。
·景区内还有旋转木马、激流勇进等娱乐项目。
·景区主要以一座石林山和一条峡谷组成，石林山又分为前山、后山。
·前山的风景以森林风光为主，还可以在山上俯瞰山脚下的石林湖，非常漂亮。
·到达山顶区域后，视野开阔，可以俯视山下的石林风光，陡峭秀丽，十分壮观。",NULL,117.25,40.2597
84,6095191,"八大胡同","http://www.mafengwo.cn/poi/6095191.html?fromMdd=10065","北京市西城区珠市口西大街","推荐理由昔日寻花问柳处，清朝中后期到解放前北京的“红灯区”","1-3小时","https://n4-q.mafengwo.net/s7/M00/D5/47/wKgB6lSLKciATUi7ADYsxln5YYo42.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","特色街道/街区 ","八大胡同曾是烟叶花柳巷的代名词，在西珠市口大街以北、铁树斜街以南。
由西往东依次为：百顺胡同、胭脂胡同、韩家潭、陕西巷、石头胡同、王广福斜街、朱家胡同、李纱帽胡同。
老北京人所说的“八大胡同”，并不专指这八条街巷，而是泛指前门外大栅栏一带，除了这八条街巷之外的胡同里，还分布着近百家大小妓院。
如今，“八大胡同”已是普通老百姓的住宅，从一些老屋老楼的建筑，仍能依稀体会到当年的风貌。",NULL,116.398,39.8912
85,3953,"司马台长城","http://www.mafengwo.cn/poi/3953.html?fromMdd=10065","北京市密云县古北口镇司马台村北","推荐理由英国泰晤士报评之为“全球不容错过25处风景”之首。","3小时以上","https://b1-q.mafengwo.net/s9/M00/02/A1/wKgBs1eHMguANJylAAncF3v5yE0645.png?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","遗址遗迹 ","·中国唯一一处保留明代原貌的长城。城墙依险峻山势而筑，以奇、特、险著称于世。
·保存有完整的20座敌楼，尤其望京楼筑于海拔千米的陡峭峰顶，可遥望到北京城，景观绝佳。
·被联合国教科文组织确定为“原始长城”、英国的泰晤士报曾评之为“全球不容错过的25处风景之首”。",NULL,117.245,40.6561
86,21877,"八达岭野生动物园","http://www.mafengwo.cn/poi/21877.html?fromMdd=10065","北京市延庆县八达岭镇","推荐理由能看到汇聚世界各地的极具代表性的动物","3小时以上","https://b2-q.mafengwo.net/s11/M00/F9/B6/wKgBEFppNf6AecDuADWUU3-T9XI07.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","动物园 ","紧邻八达岭长城景区，是北京最著名的动物园之一。园内有上百种共数万只动物，是带着小朋友看动物的好地方。
其中包括动物浏览区20处；休闲度假区1处：健身运动区2处。动物园内全程都可以开车自驾游览，方便近距离观察和喂养动物。
猛兽区是游客进入动物园首先游玩的地带，这里有白虎园、野狼谷、野猪林、狮虎园、马来熊园等园区，每个园区之间有铁门阻隔，以防止动物走混，当车辆到门前时铁门会自动打开。
方舟广场区域是以演艺娱乐为主。每到周末和节假日时这里会有动物表演，可以看到熊骑自行车、大象舞蹈等，非常适合带小朋友前来观看。",NULL,115.978,40.3621
87,6627769,"故宫博物院-珍宝馆","http://www.mafengwo.cn/poi/6627769.html?fromMdd=10065","北京市东城区故宫博物院宁寿宫内","","1-3小时","https://n3-q.mafengwo.net/s8/M00/52/DB/wKgBpVUK8yiAKyCGABjlVHOSOPY11.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","·珍宝馆于1958年开馆，是故宫博物院重要的常年开馆的陈列馆之一。
·各色宝石汇聚于此，金银玉器，珍珠翡翠等各类珍宝举世无双。
·馆藏的珍宝大到赏玩珍品，小到日常用品等都有，大都选用昂贵材质制造，并由各地设计师打造。
·其中高14厘米的红珊瑚狮子、17.5厘米高的金“奉天之宝”玺等，都是难得一见的珍品。",NULL,116.397,39.9181
88,7329,"石花洞","http://www.mafengwo.cn/poi/7329.html?fromMdd=10065","北京市房山区河北镇南车营村","推荐理由来这里看绚丽多姿、玲珑剔透的地下世界","1-3小时","https://p1-q.mafengwo.net/s10/M00/D4/6D/wKgBZ1o97iOARkmXACjcy-Lf6uY46.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","山洞/溶洞 综合景区 ","·石花洞风景区的洞内常年恒温13度，夏季时是京郊周末避暑出游的好地方。
·石花洞内的石花形式多样，数量繁多，是全国景观最精彩的溶洞之一，并且十分罕见。
·洞内的开放部分安装了彩色灯光，和各种石笋石花一起构成了奇幻瑰丽的景观，观赏和摄影都十分合适。
·洞内共有七层，目前向游客开放的区域为一至四层，有16个厅堂，一共一百多处景观。",NULL,115.949,39.7941
89,3863,"中国美术馆","http://www.mafengwo.cn/poi/3863.html?fromMdd=10065","北京市东城区五四大街一号","推荐理由主要展出近现代艺术家书画作品，展览更新频繁、设施条件完备","1-3小时","https://b1-q.mafengwo.net/s5/M00/01/85/wKgB3FGc1N2AVKNYAAXWn6XUTk442.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","中国美术馆是以收藏、研究、展示中国近现代艺术家作品为重点的造型艺术博物馆。馆内展示了绘画、雕塑、手工制品等各类美术作品，堪称艺术的宝库。
美术馆收藏各类美术作品近7万余件，以新中国成立前后时期的作品为主，兼有清代和明末的艺术家的杰作。其中齐白石的作品即有410件，另外石涛、虚谷、任伯年、吴昌硕、黄宾虹、徐悲鸿、刘海粟、傅抱石、潘天寿、李可染、蒋兆和、吴冠中等著名艺术大师的作品，以及大批中国著名美术家的代表作品和重大美术展览中的获奖作品都有收藏。
收藏品类还有绘画、雕塑、陶艺以及年画、剪纸、玩具、皮影、彩塑、演具、木偶、风筝、民间绘画、刺绣等民间美术品等几十个品类。另外，还有不少包括欧洲、非洲在内的海外艺术品。",NULL,116.409,39.9252
90,9597016,"红砖美术馆","http://www.mafengwo.cn/poi/9597016.html?fromMdd=10065","北京市朝阳区崔各庄乡何各庄村顺白路马泉营西路路口西100米路北","","","https://p4-q.mafengwo.net/s12/M00/F8/32/wKgED1vwwJSAeaM5AB48_6tvBZ829.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","美术馆/博物馆/展览馆 ","红砖美术馆地处朝阳区东北部一号地国际艺术区，与其他美术馆在建筑构成上的最大不同，采用中国传统园林意象精心打造的现代园林，构成了参观体验和建筑结构上的双重延伸，而美术馆的学术报告厅、餐厅、咖啡厅和会员俱乐部等配套设施也正散落于此。",NULL,116.503,40.0421
91,5430567,"金海湖风景区","http://www.mafengwo.cn/poi/5430567.html?fromMdd=10065","北京市平谷金海湖镇","推荐理由三面环山，峰峦叠翠、风景秀丽，还有各种有趣的水上运动","3小时以上","https://n3-q.mafengwo.net/s11/M00/E7/FC/wKgBEFqOVtmAL6HVAADt9y0m4VA03.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","公园/国家公园 江河湖海 综合景区 ","·金海湖风景区是北京地区水域面积最大的综合性水上娱乐景区。
·景区内的娱乐项目主要有皮划艇、水上摩托、水上飞伞等，另外还有多种游船，如乌篷船、赛龙舟、游船、快艇等。
·在景区内游船时可以靠近到湖区东侧的湖边小山，这一代有绿树围绕，也有裸露出的崖壁，景色很美。
·在湖区西侧垂钓，观赏美丽的湖景也是十分不错的。",NULL,117.267,40.1801
92,21463,"午门","http://www.mafengwo.cn/poi/21463.html?fromMdd=10065","景山前街4号故宫博物院内","推荐理由紫禁城的正门，皇城最大的宫门，现在作为故宫博物院的重要展厅","1小时以下","https://b1-q.mafengwo.net/s11/M00/0A/C4/wKgBEFtZZZmAWOpuAA6mTlMGjzU180.png?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","遗址遗迹 宫殿城堡 古墙/门/楼/塔 ","·紫禁城正门，四座城门中最大的一座，已有近600年历史，现为故宫博物院的重要展厅。
·城楼中间开有三门，两侧各设一座掖门。正中的门只有当朝天子，皇后大婚日乘喜轿入宫，以及科举最终殿试状元、榜眼和探花出宫时可以走一次。
·这里也是皇帝举行重要仪式的地方，遇有大规模的凯旋献俘礼，皇帝会登上午门城楼接受朝拜。",NULL,116.397,39.9225
93,3949,"琉璃厂","http://www.mafengwo.cn/poi/3949.html?fromMdd=10065","北京市西城区和平门外琉璃厂","推荐理由百年前的官窑厂，如今的古玩字画淘宝之地","","https://p2-q.mafengwo.net/s6/M00/33/9A/wKgB4lKXCzCATJLGAAFc6ojeQLY63.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","购物街 特产/纪念品 更多购物场所 ","琉璃厂位于西城区，距天安门广场1公里，西起南北柳巷、东至延寿寺街，全长800米。辽金名为海王村，元、明时这里开设官窑烧制修建皇宫用的琉璃瓦件，故称为“琉璃厂”。清康熙至乾隆年间，逐渐形成了集古玩精粹的著名文化街，是一处著名的展示中国传统文化，特别是书画艺术的历史文化旅游景区。如今仍然是北京人平时淘古董字画的文化交流场所。
琉璃厂位于西城区，距天安门广场1公里，西起南北柳巷、东至延寿寺街，全长800米。辽金名为海王村，元、明时这里开设官窑烧制修建皇宫用的琉璃瓦件，故称为“琉璃厂”。清康熙至乾隆年间，逐渐形成了集古玩精粹的著名文化街，是一处著名的展示中国传统文化，特别是书画艺术的历史文化旅游景区。如今仍然是北京人平时淘古董字画的文化交流场所。
琉璃厂位于西城区，距天安门广场1公里，西起南北柳巷、东至延寿寺街，全长800米。辽金名为海王村，元、明时这里开设官窑烧制修建皇宫用的琉璃瓦件，故称为“琉璃厂”。清康熙至乾隆年间，逐渐形成了集古玩精粹的著名文化街，是一处著名的展示中国传统文化，特别是书画艺术的历史文化旅游景区。如今仍然是北京人平时淘古董字画的文化交流场所。
琉璃厂位于西城区，距天安门广场1公里，西起南北柳巷、东至延寿寺街，全长800米。辽金名为海王村，元、明时这里开设官窑烧制修建皇宫用的琉璃瓦件，故称为“琉璃厂”。清康熙至乾隆年间，逐渐形成了集古玩精粹的著名文化街，是一处著名的展示中国传统文化，特别是书画艺术的历史文化旅游景区。如今仍然是北京人平时淘古董字画的文化交流场所。
琉璃厂位于西城区，距天安门广场1公里，西起南北柳巷、东至延寿寺街，全长800米。辽金名为海王村，元、明时这里开设官窑烧制修建皇宫用的琉璃瓦件，故称为“琉璃厂”。清康熙至乾隆年间，逐渐形成了集古玩精粹的著名文化街，是一处著名的展示中国传统文化，特别是书画艺术的历史文化旅游景区。如今仍然是北京人平时淘古董字画的文化交流场所。
",NULL,116.366,39.9123
94,5428430,"老北京胡同游","http://www.mafengwo.cn/poi/5428430.html?fromMdd=10065","北京市西城区前海西街10号(郭沫若故居南侧胡同向西50米)","","1-3小时","https://p1-q.mafengwo.net/s10/M00/A4/FA/wKgBZ1joabyAfRfPAAXlGDlQa0o57.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","特色街道/街区 ","·胡同，是北京特有的一种古老的城市小巷。因此，有人称北京的古都文化为“胡同文化”或“四合院文化”。
·在北京人们感兴趣的往往不是那鳞次栉比的高楼大厦，而是那曲折幽深的小小胡同，温馨美丽的四合院。
·老北京胡同游就包括了五道营、南锣鼓巷、国子监、烟袋斜街等最具老北京味道的胡同，非常值得一游。
·坐在原始的人力黄包车上，又或是骑着自行车穿梭在胡同巷子里，体验最地道的老北京胡同文化。",NULL,116.39,39.9338
95,7340,"神堂峪风景区","http://www.mafengwo.cn/poi/7340.html?fromMdd=10065","北京市怀柔区石片村1号","","1天","https://b4-q.mafengwo.net/s9/M00/8F/98/wKgBs1ff-3KAAzcYAAzPuh8bkfc76.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 山 树木/森林 综合景区 ","·神堂峪距市区65公里，因盛产几十种药材，传说一位神医来此开设药堂而得名。
·景区内空气清新、水质清纯，没有任何人工雕琢的痕迹，山峰险峻、怪石天成，周围青山绿草，景色独特。
·山谷长约9公里，一条溪水穿流而过，四季不断，清潭曲水随处可见。天然形成的鸳鸯池、龙潭水面宽阔，可戏水划船。",NULL,116.623,40.4491
96,6796690,"周口店坡峰岭风景区","http://www.mafengwo.cn/poi/6796690.html?fromMdd=10065","北京市房山区周口店镇黄山店村境内西北3公里处","推荐理由赤橙黄绿青蓝紫，来坡峰岭看彩练当空舞","3小时以上","https://p3-q.mafengwo.net/s6/M00/E4/0D/wKgB4lJz4qWAO_D1AAGhLkBkujk83.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","山 树木/森林 综合景区 ","坡峰岭，距离北京市区52km（32.3mi），位于北京市西南房山区周口店镇黄山店村境内西北3km处，毗邻北京宝金山玉虚宫。2009年开始，坡峰岭从一个荒山先行修通了长达6000米的山路。材料全部采用本地山石，沙子水泥则完全依靠人力背至山上。可谓是经历千辛万苦才有了今天的6000m山路。
赤橙黄绿青蓝紫，谁持彩练当空舞，与香山的红叶相比，坡峰岭的红叶却别有一番情致。如果说深秋香山是“万山红遍，层林浸染”，那么坡峰岭则是“红叶绿中游，彩练当空舞”，红、黄、绿、粉、黑，与蓝天、白云交相辉映，远远望去，犹如条条彩练当空飞舞，成为流动的色彩海洋。艳丽的色彩源自这里种类丰富的植物资源。",NULL,115.86,39.6894
97,6100366,"北京天文馆","http://www.mafengwo.cn/poi/6100366.html?fromMdd=10065","北京市西城区西直门外大街138号","推荐理由北京唯一一座现代天文馆，超现代的剧场可以感受宇宙的无穷魅力。是天文爱好者和亲子旅行的优质选择。","1-3小时","https://b1-q.mafengwo.net/s9/M00/5E/93/wKgBs1ZeOiOAIqqyAAH6iKhC8q035.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","中国第一座天文馆，可以观看精彩的高科技电影，了解各种各样的天文知识。
内部分为A馆和B馆，A馆内有展览厅、大众天文台等，展示了宇宙的起源和指南针的发明史等，还有观测功能，可以用天文望远镜观测到太空的美丽。
天象厅是A馆中最重要的馆区，厅内有直径23.5米的球幕穹顶，用先进仪器逼真还原地球上肉眼可见的9000颗左右的恒星，观赏星空的变化，体验唯美。
B馆以精彩的剧场展示为主，利用球幕、多维技术将播放的天文展示电影演绎的震撼精彩，3D剧场位于B1层，观赏时体验震撼刺激，仿佛身临其境。",NULL,116.336,39.9374
98,809028,"定陵","http://www.mafengwo.cn/poi/809028.html?fromMdd=10065","北京市昌平区十三陵镇","","1-3小时","https://p4-q.mafengwo.net/s11/M00/B0/CF/wKgBEFq8lZyAX2lwACJdCrWIes093.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","遗址遗迹 墓地陵园 ","·定陵是万历皇帝朱翊钧和他两位皇后的陵墓，有着十三陵中唯一被发掘的地下宫殿，是十三陵三座最大的陵墓之一。
·定陵地宫是目前十三陵中唯一被开发的地下宫殿，是中华人民共和国成立后第一座有计划发掘的帝王陵墓。 地宫共出土各类文物3000多件，其中有四件国宝：金冠、凤冠、夜明珠和明三彩。
·地宫中又分为正殿、配殿、前殿，和地上建筑完全一样。内无梁架，为石拱券，相当高大。内有7座4吨重的汉白玉石门，设计巧妙，开闭灵活。后殿的棺床上停放着朱诩钧和两个皇后的棺木，棺旁放着装满陪葬品的26个红漆木箱。",NULL,116.225,40.2727
99,3741,"天安门广场-人民英雄纪念碑","http://www.mafengwo.cn/poi/3741.html?fromMdd=10065","北京市东城区天安门广场中央","","1小时以下","https://n3-q.mafengwo.net/s11/M00/5E/3D/wKgBEFqilj-AMFe6AA1hL22VDDI29.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","纪念碑 ","·人民英雄纪念碑位于首都北京天安门广场中心，为纪念中国近现代史上的革命烈士而修建。 
·整个英雄纪念碑雕刻着170多个人物，概括而生动地表现出我国近百年来人民革命的伟大史实。
·碑身正面有毛主席亲自题词的“人民英雄永垂不朽”八个大字，背面有毛主席起草，周恩来总理书写的碑文。
·这里是老一辈的记忆，年轻一辈的学习地，到天安门广场一定会来此纪念。",NULL,116.398,39.9038
100,4127,"敕建大觉禅寺","http://www.mafengwo.cn/poi/4127.html?fromMdd=10065","北京市海淀区大觉寺路9号","推荐理由寺庙的第三座大殿无量寿佛殿上“动静等观”的门匾是乾隆御笔","1天","https://b3-q.mafengwo.net/s5/M00/88/28/wKgB3FClEvuADIOTAAI91Uo-OBE65.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","遗址遗迹 寺庙 ","大觉寺始建于辽代，以清泉、古树、玉兰、环境优雅而闻名。大觉寺的玉兰花与法源寺的丁香花、崇效寺的牡丹花一起被称为北京三大花卉寺庙。大觉寺的寺院坐西朝东，山门朝着太阳升起的地方，体现了辽国时期契丹人朝日的建筑格局。寺依山势而建，主要由中路寺庙建筑，南路行宫和北路僧房所组成。寺庙的第三座大殿无量寿佛殿上“动静等观”的门匾是乾隆御笔，极具历史价值。",NULL,116.107,40.0524
101,1647,"世界之窗","http://www.mafengwo.cn/poi/1647.html?fromMdd=10198","深圳市南山区深南大道9037号","推荐理由中国著名的缩微景区，是一个把世界奇观、历史遗迹、古今名胜、民间歌舞表演融为一体的人造主题公园","1天","https://p2-q.mafengwo.net/s6/M00/63/46/wKgB4lJEMCiAXWbHAAV1kR7o9uM11.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 游乐场/游乐项目 ","是一个把世界奇观、历史遗迹、古今名胜、民间歌舞表演融为一体的人造主题公园。
公园中的各个景点都按不同比例自由仿建，分为世界广场、亚洲区、欧洲区、非洲区、美洲区等八大区域。
有历史遗迹、名胜、自然风光、世界奇观、民居、雕塑等130多个景点，让人们在这里就能感受到全世界。
其中还包括民俗风情、民间歌舞、大型演出以及高科技参与性娱乐项目等，晚上还有夜场，活动非常丰富。",NULL,113.976,22.5344
102,29043,"东部华侨城","http://www.mafengwo.cn/poi/29043.html?fromMdd=10198","深圳市盐田区大梅沙东部华侨城","推荐理由集娱乐、休闲、游览观光、住宿为一体，围绕两个主题公园、三座旅游小镇，在山海间巧妙规划的世外田园","1天","https://n1-q.mafengwo.net/s5/M00/23/FF/wKgB3FICWgKAbfSgAA_WZAffqmk82.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","保护区/度假区 ","东部华侨城是一处大型生态度假区，包括大侠谷生态公园、茶溪谷、云海谷、大华兴寺等游玩项目。
在大侠谷可以体验全世界最长的激流勇进，也可以走上云顶观光区的全玻璃观景台，纵览整个东部华侨城的景色。
茶溪谷则是一片繁花似锦的田园风光，看湿地花园的百花齐放，徜徉在三洲茶园的茶田里，非常惬意。
这里还有茵特拉根小镇、茶翁古镇等特色小镇，不仅有各具特色的风情建筑，还可以看到各种特色表演。
此外，如果时间和预算比较充裕，华侨城还有云海谷高尔夫、茵特拉根养生温泉，可以享受假日时光。
每天下午3点，在东部华侨城大剧院有以禅茶文化为主题的大型表演《天禅》。
可在茶溪谷门口乘接驳车前往华兴寺山门，到寺里参观全国第一家户外贴金四面观音像。",NULL,114.288,22.6267
103,78158,"西涌","http://www.mafengwo.cn/poi/78158.html?fromMdd=10198","深圳市龙岗区南澳镇西涌","推荐理由拥有深圳市最绵长的高水准沙滩、最洁净的海域","1天","https://p1-q.mafengwo.net/s10/M00/E3/88/wKgBZ1nEsraALVG8AAmiR6s6qkg49.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","沙滩 ","西涌海滩是深圳最长的海滩，长达10公里，这里的景色被誉为中国最美的海景之一。
大鹏半岛最南端的原生态海滨浴场，沙质细腻，海水清澈，适合下海游泳、休闲度假。
目前有快艇出海、沙滩烧烤、钓鱼、篝火晚会、东西冲穿越等娱乐项目。",NULL,114.247,22.721
104,9979,"大梅沙海滨公园","http://www.mafengwo.cn/poi/9979.html?fromMdd=10198","深圳市盐田区盐葵路大梅沙段148号","推荐理由三面青山相拥，中间开阔平缓，一面临海","3小时以上","https://n2-q.mafengwo.net/s5/M00/6B/42/wKgB3FCk3sGAJhQvAAXWYCbYU7865.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 沙滩 ","·大梅沙海滨公园共分游泳区、运动区、休闲区、娱乐区、烧烤场等区。
·公园有摩托艇、沙滩车、蹦极、TAGADISCO、水上降落伞、沙滩排球、沙滩足球等众多的游乐项目，并提供购物中心、冲凉寄存、餐饮供应、休闲品茗、泳具出租、保安、救生等配套服务。
·太阳广场属于公园的中心位置，公园西侧是月亮广场，太阳广场和月亮广场之间有432米长的阳光走廊，并提供休闲品茗、冲凉更衣、洗手间等服务设施。",NULL,114.305,22.5919
105,29040,"梧桐山","http://www.mafengwo.cn/poi/29040.html?fromMdd=10198","深圳市罗湖区梧桐山村梧桐山","推荐理由景观以其稀、秀、幽、旷为显著特征，其中梧桐烟云被深圳市政府评为深圳新八景之一","3小时以上","https://b2-q.mafengwo.net/s6/M00/60/50/wKgB4lL_CnKAZoUiAAgrXx16PRA29.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 山 ","梧桐山的主要看点是大梧桐和小梧桐两座主峰，大梧桐是深圳第一高峰。
小梧桐位于梧桐山北麓的凤谷鸣琴景区内，沿着山脊有一条观景走廊，这里山势不高而且比较好走，适合各个年龄层的游客来此登高望远。
梧桐山最美的景色就要数这些从海上飘来的云雾，由山顶常常云雾缭绕，因此又有“雾锁梧桐”的称呼。
景区内另一个比较值得一看的点是仙湖植物园，除了植物以外，植物园内还有深圳香火最旺的寺院之一弘法寺。",NULL,114.219,22.5793
